"ID","yield_kg","Max_Max_height_m","Max_Ave_height_m","Max_area_plant_m2","Max_volume_plant_m3"
"GEMSON",4.81999999998936,0.553750000001333,0.279137499986084,0.45089083324847,0.109084342624399
"GL.76B/102",2.1208333333227,0.466250000001333,0.219887499986084,0.396609583373471,0.090592833374399
"GL.76B/94",4.06999999998936,0.517500000001333,0.235249999986084,0.427067083248471,0.089718217874399
"GL.77M/106",3.99749999998936,0.638750000001333,0.367537499986084,0.485725624998471,0.160792825249399
"GL.78/166",2.47583333332269,0.512500000001333,0.245837499986084,0.428087916623471,0.090960679624399
"GL.78/53",3.21333333332269,0.472500000001333,0.246837499986084,0.338249583248471,0.065844156624399
"GL.78/97",3.47666666665603,0.613750000001333,0.327787499986084,0.483719583498471,0.132048142374399
"GL.79/42",4.60749999998936,0.561250000001333,0.267674999986084,0.545575416748471,0.129959503499399
"GL.79/45",4.31916666665603,0.505000000001333,0.200512499986084,0.44797583324847,0.081571564124399
"GL.81_NT_25",5.10999999998936,0.580000000001333,0.280937499986084,0.49981833324847,0.137933613124399
"GLADIATOR",5.31499999998936,0.647500000001333,0.373412499986084,0.546436249998471,0.201884916124399
"GLAMIS",5.59499999998936,0.616250000001333,0.356962499986084,0.50932374999847,0.163183529499399
"GOLDEN_MILLENNIUM",4.85083333332269,0.555000000001333,0.278587499986084,0.398711666873471,0.106282376124399
"GOLDEN_NUGGET",3.79249999998936,0.525000000001333,0.243487499986084,0.488489166748471,0.115304194874399
"GOLDEN_WONDER",3.74833333332269,0.735000000001333,0.365549999986084,0.52036875012347,0.182071001374399
"GRANOLA",6.33749999998936,0.615000000001333,0.337262499986084,0.505118749873471,0.163635338499399
"H1H3_101",3.23416666665603,0.568750000001333,0.314249999986084,0.397162500123471,0.116213211249399
"H1H3_3",6.06166666665603,0.507500000001333,0.257612499986084,0.459158333248471,0.097630722374399
"HARBOROUGH_HARVEST",4.08499999998936,0.523750000001333,0.291274999986084,0.42543125012347,0.121377321124399
"HARLEQUIN",4.87749999998936,0.551250000001333,0.336149999986084,0.529062499998471,0.168017076874399
"HERMES",5.24083333332269,0.530000000001333,0.289449999986084,0.489075833373471,0.131438372749399
"HIGHLAND_BUR._RED",2.93749999998936,0.508750000001333,0.219662499986084,0.32107833324847,0.065896273124399
"HOME_GUARD",3.91999999998936,0.476250000001333,0.233112499986084,0.368957083248471,0.065402979374399
"HORIZON",6.10583333332269,0.668750000001333,0.340874999986084,0.56570041674847,0.183600279999399
"INNOVATOR",5.21916666665603,0.531250000001333,0.270862499986084,0.436535416623471,0.102817442749399
"INTERNATIONAL_KIDNEY",3.87833333332269,0.520000000001333,0.251499999986084,0.369658333248471,0.076992461374399
"ISLE_OF_JURA",5.15666666665603,0.621250000001333,0.303599999986084,0.59557499987347,0.161320263374399
"JULIETTE",3.61833333332269,0.520000000001333,0.248024999986084,0.454241666748471,0.094364792124399
"KARLENA",4.33333333332269,0.618750000001333,0.305949999986084,0.412447083248471,0.120961255249399
"KERRS_PINK",5.84416666665603,0.730000000001333,0.418699999986084,0.58858749999847,0.228395904499399
"KESTREL",4.55782689523936,0.532500000001333,0.262087499986084,0.347483333498471,0.091366170374399
"KIFLI",4.75916666665603,0.608750000001333,0.340524999986084,0.53882062487347,0.182063426624399
"KING_EDWARD",4.46749999998936,0.616250000001333,0.284174999986084,0.452648749873471,0.111456216124399
"KINGSTON",5.01749999998936,0.628750000001333,0.346849999986084,0.450829166623471,0.151446339124399
"KUFRI_CHANDRAMUKHI",4.68333333332269,0.552500000001333,0.311999999986084,0.556107916748471,0.168131281874399
"KUFRI_JYOTI",5.60583333332269,0.596250000001333,0.342374999986084,0.50814416662347,0.160966943374399
"KURODA",6.44583333332269,0.691250000001333,0.357612499986084,0.528649583373471,0.166872690124399
"LADY_BALFOUR",6.88416666665603,0.605000000001333,0.338899999986084,0.54988249999847,0.157941197374399
"LADY_CHRISTL",5.60083333332269,0.500000000001333,0.278437499986084,0.425993333498471,0.100369986124399
"LADY_CLAIRE",4.58749999998936,0.518750000001333,0.284349999986084,0.444114166623471,0.116184833624399
"LADY_JO",4.77083333332269,0.602500000001333,0.300799999986084,0.475712500248471,0.113185986874399
"LADY_ROSETTA",4.51999999998936,0.516250000001333,0.290374999986084,0.48312124999847,0.126807936999399
"LIBERTAS",3.04249999998936,0.668750000001333,0.304724999986084,0.492029583373471,0.138961073749399
"LINDA",5.42833333332269,0.571250000001333,0.261912499986084,0.474846666623471,0.121826935749399
"LINTON",5.29583333332269,0.523750000001333,0.267787499986084,0.441083333373471,0.107172853624399
"LINZER_DELIKATESS",4.62999999998936,0.505000000001333,0.240674999986084,0.40113958324847,0.096217851749399
"LIONHEART",5.05499999998936,0.708750000001333,0.400237499986084,0.544651041498471,0.205972443249399
"MADELEINE",5.82166666665603,0.477500000001333,0.243224999986084,0.421330833248471,0.102775672249399
"MADINGLEY",3.85333333332269,0.478750000001333,0.240349999986084,0.441712499998471,0.092622788249399
"MAJESTIC",5.26583333332269,0.558750000001333,0.297237499986084,0.465352916623471,0.121872033999399
"MARABEL",5.34166666665603,0.452500000001333,0.236074999986084,0.503602499873471,0.112711125874399
"MARFONA",6.66083333332269,0.540000000001333,0.284262499986084,0.456709583248471,0.126832976999399
"MARILYN",5.34499999998936,0.505000000001333,0.267074999986084,0.404123333373471,0.093951014499399
"MARIS_ANCHOR",4.98083333332269,0.511250000001333,0.263062499986084,0.47609333337347,0.114100097874399
"MARIS_BARD",4.37666666665603,0.581250000001333,0.296512499986084,0.356226666748471,0.087783383999399
"MARIS_PEER",3.85916666665603,0.498750000001333,0.250287499986084,0.452590833248471,0.094271519874399
"MARIS_PIPER",5.32833333332269,0.601250000001333,0.321249999986084,0.504524166623471,0.141997146874399
"MARKIES",5.33999999998936,0.720000000001333,0.418937499986084,0.56590624987347,0.234200651249399
"MAXINE",4.53833333332269,0.552500000001333,0.260924999986084,0.390377708248471,0.087725673249399
"MEGARA",4.4033333333227,0.512500000001333,0.274162499986084,0.485252499998471,0.134038735124399
"MELODY",4.56749999998936,0.637500000001333,0.316737499986084,0.482756666623471,0.145105729999399
"MIDAS",4.94166666665603,0.646250000001333,0.386949999986084,0.405459583373471,0.153162839999399
"MILVA",6.65833333332269,0.590000000001333,0.288112499986084,0.49273374999847,0.139231258249399
"MIMI",1.90416666665603,0.337500000001333,0.130462499986084,0.23682833349847,0.030831659124399
"MIRA",3.92249999998936,0.525000000001333,0.267687499986084,0.459594166623471,0.106647209624399
"MOIRA",4.56416666665603,0.526250000001333,0.242787499986084,0.40897083337347,0.086828165499399
"MONTROSE",4.96833333332269,0.676250000001333,0.361274999986084,0.517118749998471,0.168571420749399
